fecha_corte,vigencia,banco,tc,operaciones,monto_usd
2026-07-22,2026-07-23,BANCO GANADERO,9.7000,1,57
2026-07-22,2026-07-23,BANCO GANADERO,9.7300,1,127266
2026-07-22,2026-07-23,BANCO GANADERO,9.9600,1,10117
2026-07-22,2026-07-23,BANCO GANADERO,10.7000,4,532
2026-07-22,2026-07-23,BANCO GANADERO,10.8000,134,220869
2026-07-22,2026-07-23,BANCO GANADERO,10.8500,12,4263
2026-07-22,2026-07-23,BANCO GANADERO,10.9000,21,6538
2026-07-22,2026-07-23,BANCO GANADERO,10.9500,1,349701
2026-07-22,2026-07-23,BANCO GANADERO,10.9600,18,722099
2026-07-22,2026-07-23,BANCO GANADERO,11.0000,61,135841
2026-07-22,2026-07-23,BANCO GANADERO,11.1000,2,58000
2026-07-22,2026-07-23,BANCO GANADERO,11.1550,1,689982
2026-07-22,2026-07-23,BANCO GANADERO,11.2500,1,2999921
2026-07-22,2026-07-23,BANCO GANADERO,11.2800,1,4999935
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,10.8000,294,234448
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,10.8100,2,1
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,10.8500,1,19068
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,10.9000,1,2000
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,10.9400,1,32000
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,10.9600,1,215605
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,11.0000,7,45797
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,11.0300,1,14910
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,11.1000,3,50000
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,11.1200,1,212355
2026-07-22,2026-07-23,BANCO MERCANTIL SANTA CRUZ,11.1600,1,2308530
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,10.7000,1,1120
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,10.7500,1,1600
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,10.8000,131,467180
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,10.9900,121,34356
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,11.0000,2,23
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,11.0500,1,60000
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,11.0700,1,1111998
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,11.1000,2,1100000
2026-07-22,2026-07-23,BANCO NACIONAL DE BOLIVIA,11.1300,3,4000000
2026-07-22,2026-07-23,BANCO PRODEM,10.9000,8,12127
2026-07-22,2026-07-23,BANCO PYME DE LA COMUNIDAD,11.0000,6,1178
2026-07-22,2026-07-23,BANCO PYME ECOFUTURO,10.6000,5,1520
2026-07-22,2026-07-23,BANCO SOLIDARIO,10.4500,27,2025
2026-07-22,2026-07-23,BANCO SOLIDARIO,10.8500,1,11645
2026-07-22,2026-07-23,BANCO SOLIDARIO,10.9300,1,9035
2026-07-22,2026-07-23,BANCO SOLIDARIO,10.9500,1,112650
2026-07-22,2026-07-23,BANCO SOLIDARIO,10.9800,1,28930
2026-07-22,2026-07-23,BANCO SOLIDARIO,11.0000,2,2505
2026-07-22,2026-07-23,BANCO SOLIDARIO,11.0500,3,629924
2026-07-22,2026-07-23,BANCO SOLIDARIO,11.3000,1,199880
2026-07-22,2026-07-23,BANCO SOLIDARIO,11.4000,2,994760
2026-07-22,2026-07-23,BANCO UNION,10.8500,1,4
2026-07-22,2026-07-23,BANCO UNION,11.0000,80,179795
2026-07-23,2026-07-24,BANCO BISA,10.8000,9,36543
2026-07-23,2026-07-24,BANCO BISA,10.8500,6,3501
2026-07-23,2026-07-24,BANCO BISA,11.0000,1,24919
2026-07-23,2026-07-24,BANCO BISA,11.0300,53,440090
2026-07-23,2026-07-24,BANCO BISA,11.1000,2,1100000
2026-07-23,2026-07-24,BANCO BISA,11.1300,8,227790
2026-07-23,2026-07-24,BANCO BISA,11.2000,2,2162392
2026-07-23,2026-07-24,BANCO BISA,11.2100,1,100000
2026-07-23,2026-07-24,BANCO BISA,11.2200,1,32649
2026-07-23,2026-07-24,BANCO BISA,11.2300,6,3159075
2026-07-23,2026-07-24,BANCO BISA,11.2621,1,179965
2026-07-23,2026-07-24,BANCO BISA,11.2700,2,500000
2026-07-23,2026-07-24,BANCO BISA,11.2830,1,1657361
2026-07-23,2026-07-24,BANCO BISA,11.3000,1,500000
2026-07-23,2026-07-24,BANCO BISA,11.3500,1,400000
2026-07-23,2026-07-24,BANCO DE CRÉDITO,11.0300,10,73542
2026-07-23,2026-07-24,BANCO DE CRÉDITO,11.1300,3,36334
2026-07-23,2026-07-24,BANCO DE CRÉDITO,11.1500,2,82860
2026-07-23,2026-07-24,BANCO DE CRÉDITO,11.1800,1,109620
2026-07-23,2026-07-24,BANCO DE CRÉDITO,11.2000,4,88452
2026-07-23,2026-07-24,BANCO DE CRÉDITO,11.2300,44,33861
2026-07-23,2026-07-24,BANCO DE CRÉDITO,11.2500,1,131475
2026-07-23,2026-07-24,BANCO DE LA NACIÓN ARGENTINA,11.0300,17,20972
2026-07-23,2026-07-24,BANCO ECONÓMICO,11.0300,32,15077
2026-07-23,2026-07-24,BANCO ECONÓMICO,11.1300,1,100000
2026-07-23,2026-07-24,BANCO ECONÓMICO,11.2000,1,128260
2026-07-23,2026-07-24,BANCO ECONÓMICO,11.3200,1,199990
2026-07-23,2026-07-24,BANCO FIE,11.0300,15,2814
2026-07-23,2026-07-24,BANCO FORTALEZA,10.7000,1,1650
2026-07-23,2026-07-24,BANCO FORTALEZA,10.9200,1,15000
2026-07-23,2026-07-24,BANCO FORTALEZA,11.0300,1,1
2026-07-23,2026-07-24,BANCO FORTALEZA,11.1300,2,16
2026-07-23,2026-07-24,BANCO FORTALEZA,11.1500,1,100000
2026-07-23,2026-07-24,BANCO FORTALEZA,11.2000,1,30000
2026-07-23,2026-07-24,BANCO FORTALEZA,11.4500,1,399975
2026-07-23,2026-07-24,BANCO GANADERO,9.6300,1,15580
2026-07-23,2026-07-24,BANCO GANADERO,9.7000,1,619
2026-07-23,2026-07-24,BANCO GANADERO,9.7300,1,138766
2026-07-23,2026-07-24,BANCO GANADERO,9.9600,1,12801
2026-07-23,2026-07-24,BANCO GANADERO,10.7000,1,729
2026-07-23,2026-07-24,BANCO GANADERO,10.7500,1,268
2026-07-23,2026-07-24,BANCO GANADERO,10.8000,14,40
2026-07-23,2026-07-24,BANCO GANADERO,10.8500,1,856
2026-07-23,2026-07-24,BANCO GANADERO,10.9000,1,867
2026-07-23,2026-07-24,BANCO GANADERO,10.9300,130,397862
2026-07-23,2026-07-24,BANCO GANADERO,10.9600,3,228110
2026-07-23,2026-07-24,BANCO GANADERO,11.0000,12,65596
2026-07-23,2026-07-24,BANCO GANADERO,11.1000,2,2
2026-07-23,2026-07-24,BANCO GANADERO,11.1300,120,633862
2026-07-23,2026-07-24,BANCO GANADERO,11.1500,1,700000
2026-07-23,2026-07-24,BANCO GANADERO,11.1700,2,117700
2026-07-23,2026-07-24,BANCO GANADERO,11.2800,76,3999921
2026-07-23,2026-07-24,BANCO GANADERO,11.3700,1,553246
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,10.8900,1,0
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,10.9000,1,190400
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,10.9300,184,170949
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,11.0000,1,5392
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,11.1000,1,38400
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,11.1300,1,19935
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,11.1800,1,6073
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,11.2200,1,350000
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,11.2300,2,479932
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,11.2500,1,34954
2026-07-23,2026-07-24,BANCO MERCANTIL SANTA CRUZ,11.3400,2,2447495
2026-07-23,2026-07-24,BANCO NACIONAL DE BOLIVIA,10.9000,2,12700
2026-07-23,2026-07-24,BANCO NACIONAL DE BOLIVIA,10.9300,105,207471
2026-07-23,2026-07-24,BANCO NACIONAL DE BOLIVIA,11.1000,2,900000
2026-07-23,2026-07-24,BANCO NACIONAL DE BOLIVIA,11.1200,106,32950
2026-07-23,2026-07-24,BANCO NACIONAL DE BOLIVIA,11.1300,5,2534690
2026-07-23,2026-07-24,BANCO PRODEM,11.0300,10,103793
2026-07-23,2026-07-24,BANCO PYME DE LA COMUNIDAD,11.1300,8,6085
2026-07-23,2026-07-24,BANCO PYME ECOFUTURO,10.7300,3,470
2026-07-23,2026-07-24,BANCO SOLIDARIO,10.5700,30,13859
2026-07-23,2026-07-24,BANCO SOLIDARIO,11.0000,2,2466
2026-07-23,2026-07-24,BANCO SOLIDARIO,11.0500,1,15522
2026-07-23,2026-07-24,BANCO SOLIDARIO,11.2000,2,120000
2026-07-23,2026-07-24,BANCO SOLIDARIO,11.2700,1,800000
2026-07-23,2026-07-24,BANCO SOLIDARIO,11.3500,1,749905
2026-07-23,2026-07-24,BANCO SOLIDARIO,11.4000,5,304931
2026-07-23,2026-07-24,BANCO UNION,10.9000,1,10
2026-07-23,2026-07-24,BANCO UNION,11.1300,64,55272
2026-07-24,2026-07-27,BANCO BISA,11.0300,1,3038
2026-07-24,2026-07-27,BANCO BISA,11.1000,8,8050
2026-07-24,2026-07-27,BANCO BISA,11.1100,64,108031
2026-07-24,2026-07-27,BANCO BISA,11.2000,2,540000
2026-07-24,2026-07-27,BANCO BISA,11.2100,8,553112
2026-07-24,2026-07-27,BANCO BISA,11.2500,1,64975
2026-07-24,2026-07-27,BANCO BISA,11.2600,1,34149
2026-07-24,2026-07-27,BANCO BISA,11.3000,3,354277
2026-07-24,2026-07-27,BANCO BISA,11.3200,2,264000
2026-07-24,2026-07-27,BANCO BISA,11.3400,1,775455
2026-07-24,2026-07-27,BANCO BISA,11.3500,1,159975
2026-07-24,2026-07-27,BANCO BISA,11.3600,1,500000
2026-07-24,2026-07-27,BANCO BISA,11.3700,1,172404
2026-07-24,2026-07-27,BANCO BISA,11.4000,2,892498
2026-07-24,2026-07-27,BANCO BISA,11.4100,1,300000
2026-07-24,2026-07-27,BANCO BISA,11.4110,1,5000000
2026-07-24,2026-07-27,BANCO BISA,11.4200,2,2186302
2026-07-24,2026-07-27,BANCO BISA,11.4300,1,300000
2026-07-24,2026-07-27,BANCO BISA,11.4500,1,500000
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.1100,19,20212
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.1800,1,5000
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.2100,1,26235
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.2500,1,62834
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.3100,28,26755
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.3500,1,71677
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.4500,3,634502
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.5000,1,1218652
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.6000,1,750000
2026-07-24,2026-07-27,BANCO DE CRÉDITO,11.6400,1,2000000
2026-07-24,2026-07-27,BANCO DE LA NACIÓN ARGENTINA,11.1100,35,7462
2026-07-24,2026-07-27,BANCO ECONÓMICO,11.1100,30,30747
2026-07-24,2026-07-27,BANCO ECONÓMICO,11.4000,1,891510
2026-07-24,2026-07-27,BANCO ECONÓMICO,11.6100,1,1000000
2026-07-24,2026-07-27,BANCO FIE,11.1100,16,3355
2026-07-24,2026-07-27,BANCO FORTALEZA,11.1100,4,250
2026-07-24,2026-07-27,BANCO FORTALEZA,11.2550,1,200000
2026-07-24,2026-07-27,BANCO FORTALEZA,11.3500,1,786257
2026-07-24,2026-07-27,BANCO GANADERO,9.6300,1,21365
2026-07-24,2026-07-27,BANCO GANADERO,9.7300,1,83994
2026-07-24,2026-07-27,BANCO GANADERO,9.9600,1,7687
2026-07-24,2026-07-27,BANCO GANADERO,10.7000,1,56
2026-07-24,2026-07-27,BANCO GANADERO,10.7500,2,316
2026-07-24,2026-07-27,BANCO GANADERO,10.8500,1,1116
2026-07-24,2026-07-27,BANCO GANADERO,10.9000,1,227
2026-07-24,2026-07-27,BANCO GANADERO,10.9300,9,798
2026-07-24,2026-07-27,BANCO GANADERO,11.0000,1,2201
2026-07-24,2026-07-27,BANCO GANADERO,11.0100,124,171362
2026-07-24,2026-07-27,BANCO GANADERO,11.1200,1,100000
2026-07-24,2026-07-27,BANCO GANADERO,11.1300,36,266617
2026-07-24,2026-07-27,BANCO GANADERO,11.1700,1,60000
2026-07-24,2026-07-27,BANCO GANADERO,11.2100,85,353912
2026-07-24,2026-07-27,BANCO GANADERO,11.2300,2,1
2026-07-24,2026-07-27,BANCO GANADERO,11.3000,3,925307
2026-07-24,2026-07-27,BANCO GANADERO,11.3100,1,10
2026-07-24,2026-07-27,BANCO GANADERO,11.3900,1,358339
2026-07-24,2026-07-27,BANCO GANADERO,11.4100,1,2768443
2026-07-24,2026-07-27,BANCO GANADERO,11.4200,2,2809895
2026-07-24,2026-07-27,BANCO GANADERO,11.4300,1,399982
2026-07-24,2026-07-27,BANCO GANADERO,11.5500,2,594542
2026-07-24,2026-07-27,BANCO GANADERO,11.6050,1,199975
2026-07-24,2026-07-27,BANCO GANADERO,11.6110,1,489000
2026-07-24,2026-07-27,BANCO MERCANTIL SANTA CRUZ,11.0000,2,1
2026-07-24,2026-07-27,BANCO MERCANTIL SANTA CRUZ,11.0100,210,620247
2026-07-24,2026-07-27,BANCO MERCANTIL SANTA CRUZ,11.0200,3,2
2026-07-24,2026-07-27,BANCO MERCANTIL SANTA CRUZ,11.0300,1,1000
2026-07-24,2026-07-27,BANCO MERCANTIL SANTA CRUZ,11.2100,3,112722
2026-07-24,2026-07-27,BANCO MERCANTIL SANTA CRUZ,11.2300,1,19955
2026-07-24,2026-07-27,BANCO MERCANTIL SANTA CRUZ,11.2600,1,70000
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,10.9500,1,2600
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,11.0100,112,521881
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,11.1100,1,2116
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,11.1800,1,1139775
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,11.2000,138,20821
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,11.2100,7,4846758
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,11.2500,2,178925
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,11.2600,1,100000
2026-07-24,2026-07-27,BANCO NACIONAL DE BOLIVIA,11.3100,1,50000
2026-07-24,2026-07-27,BANCO PRODEM,11.1100,15,2634
2026-07-24,2026-07-27,BANCO PYME DE LA COMUNIDAD,11.2100,4,142044
2026-07-24,2026-07-27,BANCO PYME ECOFUTURO,10.8100,7,2980
2026-07-24,2026-07-27,BANCO SOLIDARIO,10.6500,30,7685
2026-07-24,2026-07-27,BANCO SOLIDARIO,11.0500,4,5285
2026-07-24,2026-07-27,BANCO SOLIDARIO,11.1000,2,10530
2026-07-24,2026-07-27,BANCO SOLIDARIO,11.2500,1,1896
2026-07-24,2026-07-27,BANCO SOLIDARIO,11.3500,2,29510
2026-07-24,2026-07-27,BANCO SOLIDARIO,11.4000,1,205420
2026-07-24,2026-07-27,BANCO SOLIDARIO,11.5000,1,200000
2026-07-24,2026-07-27,BANCO UNION,11.2100,67,35890
2026-07-27,2026-07-28,BANCO BISA,11.2700,22,211313
2026-07-27,2026-07-28,BANCO BISA,11.3000,1,1266
2026-07-27,2026-07-28,BANCO BISA,11.3500,5,2649
2026-07-27,2026-07-28,BANCO BISA,11.3700,3,26971
2026-07-27,2026-07-28,BANCO BISA,11.4000,3,142672
2026-07-27,2026-07-28,BANCO BISA,11.4200,5,170333
2026-07-27,2026-07-28,BANCO BISA,11.4500,1,10150
2026-07-27,2026-07-28,BANCO BISA,11.5000,6,954422
2026-07-27,2026-07-28,BANCO BISA,11.5500,1,200000
2026-07-27,2026-07-28,BANCO BISA,11.5800,1,284076
2026-07-27,2026-07-28,BANCO BISA,11.6000,3,899331
2026-07-27,2026-07-28,BANCO BISA,11.6500,2,733543
2026-07-27,2026-07-28,BANCO DE CRÉDITO,10.9900,1,1295
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.2700,9,28097
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.3700,4,41485
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.4000,1,93356
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.4300,1,5125
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.4500,1,59945
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.4700,44,25519
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.5000,1,700000
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.6000,2,31066
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.6400,2,4342
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.7000,2,1106720
2026-07-27,2026-07-28,BANCO DE CRÉDITO,11.9000,1,2000000
2026-07-27,2026-07-28,BANCO DE LA NACIÓN ARGENTINA,11.2700,33,4894
2026-07-27,2026-07-28,BANCO DE LA NACIÓN ARGENTINA,11.3700,3,7725
2026-07-27,2026-07-28,BANCO ECONÓMICO,11.2700,35,35282
2026-07-27,2026-07-28,BANCO ECONÓMICO,11.3000,1,53231
2026-07-27,2026-07-28,BANCO ECONÓMICO,11.4000,1,2000000
2026-07-27,2026-07-28,BANCO ECONÓMICO,11.5200,1,499980
2026-07-27,2026-07-28,BANCO ECONÓMICO,11.6000,1,500000
2026-07-27,2026-07-28,BANCO FIE,11.2700,18,9465
2026-07-27,2026-07-28,BANCO FIE,11.5700,1,36975
2026-07-27,2026-07-28,BANCO FORTALEZA,11.2300,1,17798
2026-07-27,2026-07-28,BANCO FORTALEZA,11.2700,2,3008
2026-07-27,2026-07-28,BANCO FORTALEZA,11.3000,2,586120
2026-07-27,2026-07-28,BANCO FORTALEZA,11.3700,9,30137
2026-07-27,2026-07-28,BANCO FORTALEZA,11.8000,1,130025
2026-07-27,2026-07-28,BANCO FORTALEZA,11.8500,1,299975
2026-07-27,2026-07-28,BANCO GANADERO,9.6000,1,21
2026-07-27,2026-07-28,BANCO GANADERO,9.6300,1,28105
2026-07-27,2026-07-28,BANCO GANADERO,9.7000,1,84
2026-07-27,2026-07-28,BANCO GANADERO,9.7300,1,142327
2026-07-27,2026-07-28,BANCO GANADERO,9.9600,1,15197
2026-07-27,2026-07-28,BANCO GANADERO,10.7000,1,42
2026-07-27,2026-07-28,BANCO GANADERO,11.0000,1,109
2026-07-27,2026-07-28,BANCO GANADERO,11.1300,1,229
2026-07-27,2026-07-28,BANCO GANADERO,11.1700,139,44019
2026-07-27,2026-07-28,BANCO GANADERO,11.2100,3,2123
2026-07-27,2026-07-28,BANCO GANADERO,11.3699,1,35
2026-07-27,2026-07-28,BANCO GANADERO,11.3700,58,1161694
2026-07-27,2026-07-28,BANCO GANADERO,11.4200,1,1299921
2026-07-27,2026-07-28,BANCO GANADERO,11.4700,1,1
2026-07-27,2026-07-28,BANCO GANADERO,11.5000,1,250000
2026-07-27,2026-07-28,BANCO GANADERO,11.7000,2,1219975
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.1500,2,1
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.1600,2,1
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.1700,217,170088
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.1800,2,1
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.3200,1,268721
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.3700,10,758111
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.4700,1,34000
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.6100,1,181540
2026-07-27,2026-07-28,BANCO MERCANTIL SANTA CRUZ,11.7000,3,1745930
2026-07-27,2026-07-28,BANCO NACIONAL DE BOLIVIA,10.0000,1,151
2026-07-27,2026-07-28,BANCO NACIONAL DE BOLIVIA,10.6000,1,10425
2026-07-27,2026-07-28,BANCO NACIONAL DE BOLIVIA,11.1200,1,3700
2026-07-27,2026-07-28,BANCO NACIONAL DE BOLIVIA,11.1500,1,149975
2026-07-27,2026-07-28,BANCO NACIONAL DE BOLIVIA,11.1700,116,59450
2026-07-27,2026-07-28,BANCO NACIONAL DE BOLIVIA,11.3600,133,24307
2026-07-27,2026-07-28,BANCO NACIONAL DE BOLIVIA,11.4500,1,75000
2026-07-27,2026-07-28,BANCO NACIONAL DE BOLIVIA,11.5000,1,184378
2026-07-27,2026-07-28,BANCO PRODEM,11.2700,23,22014
2026-07-27,2026-07-28,BANCO PYME DE LA COMUNIDAD,11.3700,5,5293
2026-07-27,2026-07-28,BANCO PYME ECOFUTURO,10.9700,4,350
2026-07-27,2026-07-28,BANCO SOLIDARIO,10.8000,20,12233
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.3000,2,137009
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.3500,3,94731
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.3700,2,135404
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.4000,2,46460
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.4700,2,78165
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.5000,3,227507
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.7000,1,299880
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.7500,2,100000
2026-07-27,2026-07-28,BANCO SOLIDARIO,11.7600,1,150000
2026-07-27,2026-07-28,BANCO UNION,11.1300,1,6
2026-07-27,2026-07-28,BANCO UNION,11.3700,58,53375
2026-07-28,2026-07-29,BANCO BISA,11.3500,9,40346
2026-07-28,2026-07-29,BANCO BISA,11.4400,42,117729
2026-07-28,2026-07-29,BANCO BISA,11.4900,1,1300
2026-07-28,2026-07-29,BANCO BISA,11.5400,7,40407
2026-07-28,2026-07-29,BANCO BISA,11.5500,1,22040
2026-07-28,2026-07-29,BANCO BISA,11.6000,2,103275
2026-07-28,2026-07-29,BANCO BISA,11.6400,1,81621
2026-07-28,2026-07-29,BANCO BISA,11.6500,3,301444
2026-07-28,2026-07-29,BANCO BISA,11.6700,1,915200
2026-07-28,2026-07-29,BANCO BISA,11.6900,1,169975
2026-07-28,2026-07-29,BANCO BISA,11.7000,2,342550
2026-07-28,2026-07-29,BANCO BISA,11.7500,7,1238602
2026-07-28,2026-07-29,BANCO BISA,11.7800,1,70000
2026-07-28,2026-07-29,BANCO BISA,11.8000,1,4000000
2026-07-28,2026-07-29,BANCO BISA,11.8100,1,300000
2026-07-28,2026-07-29,BANCO BISA,11.8700,1,999975
2026-07-28,2026-07-29,BANCO BISA,11.9000,1,200000
2026-07-28,2026-07-29,BANCO DE CRÉDITO,11.4400,22,306175
2026-07-28,2026-07-29,BANCO DE CRÉDITO,11.5000,1,14867
2026-07-28,2026-07-29,BANCO DE CRÉDITO,11.6000,6,238321
2026-07-28,2026-07-29,BANCO DE CRÉDITO,11.6400,36,13949
2026-07-28,2026-07-29,BANCO DE CRÉDITO,11.7000,1,15000
2026-07-28,2026-07-29,BANCO DE CRÉDITO,11.9900,2,730000
2026-07-28,2026-07-29,BANCO DE LA NACIÓN ARGENTINA,11.4400,25,6737
2026-07-28,2026-07-29,BANCO DE LA NACIÓN ARGENTINA,11.5400,1,18070
2026-07-28,2026-07-29,BANCO ECONÓMICO,11.4400,33,131937
2026-07-28,2026-07-29,BANCO ECONÓMICO,11.5000,1,32000
2026-07-28,2026-07-29,BANCO ECONÓMICO,11.6000,1,500000
2026-07-28,2026-07-29,BANCO ECONÓMICO,11.9500,1,199990
2026-07-28,2026-07-29,BANCO ECONÓMICO,11.9800,1,1000000
2026-07-28,2026-07-29,BANCO FIE,11.4400,21,3247
2026-07-28,2026-07-29,BANCO FIE,11.7400,1,21840
2026-07-28,2026-07-29,BANCO FIE,12.0635,2,3000000
2026-07-28,2026-07-29,BANCO FORTALEZA,11.4400,2,46
2026-07-28,2026-07-29,BANCO FORTALEZA,11.5400,4,178
2026-07-28,2026-07-29,BANCO FORTALEZA,12.0700,1,2000000
2026-07-28,2026-07-29,BANCO GANADERO,9.6300,1,16429
2026-07-28,2026-07-29,BANCO GANADERO,9.7000,1,103
2026-07-28,2026-07-29,BANCO GANADERO,9.7300,1,124999
2026-07-28,2026-07-29,BANCO GANADERO,9.9600,1,9251
2026-07-28,2026-07-29,BANCO GANADERO,10.8500,1,92
2026-07-28,2026-07-29,BANCO GANADERO,10.9000,1,999
2026-07-28,2026-07-29,BANCO GANADERO,11.0000,1,182
2026-07-28,2026-07-29,BANCO GANADERO,11.1300,1,175
2026-07-28,2026-07-29,BANCO GANADERO,11.1700,1,20
2026-07-28,2026-07-29,BANCO GANADERO,11.2100,1,183
2026-07-28,2026-07-29,BANCO GANADERO,11.3400,151,175925
2026-07-28,2026-07-29,BANCO GANADERO,11.3700,29,9148
2026-07-28,2026-07-29,BANCO GANADERO,11.4700,4,5
2026-07-28,2026-07-29,BANCO GANADERO,11.5400,75,977144
2026-07-28,2026-07-29,BANCO GANADERO,11.6600,1,112942
2026-07-28,2026-07-29,BANCO GANADERO,11.7000,2,4000000
2026-07-28,2026-07-29,BANCO GANADERO,11.7800,1,900000
2026-07-28,2026-07-29,BANCO GANADERO,11.8000,2,3325236
2026-07-28,2026-07-29,BANCO GANADERO,11.9300,2,669982
2026-07-28,2026-07-29,BANCO GANADERO,11.9500,1,22528
2026-07-28,2026-07-29,BANCO GANADERO,11.9800,1,1000000
2026-07-28,2026-07-29,BANCO MERCANTIL SANTA CRUZ,11.3300,2,1
2026-07-28,2026-07-29,BANCO MERCANTIL SANTA CRUZ,11.3400,184,182601
2026-07-28,2026-07-29,BANCO MERCANTIL SANTA CRUZ,11.3500,1,0
2026-07-28,2026-07-29,BANCO MERCANTIL SANTA CRUZ,11.3600,1,0
2026-07-28,2026-07-29,BANCO MERCANTIL SANTA CRUZ,11.3800,1,0
